a...re,O
of,O
bone,O
turnover,O
.,O
In,O
addition,O
",",O
OCT,B
improved,O
mineralization,O
lag,O
time,O
",",O
(,O
that,O
is,O
",",O
the,O
rate,O
at,O
which,O
osteoid,O
mineralizes,O
),O
in,O
both,O
Nx,B
and,O
Sham,B
dogs,O
.,O
CONCLUSIONS,O
:,O
These,O
results,O
indicate,O
that,O
even,O
though,O
OCT,B
does,O
not,O
completely,O
prevent,O
the,O
occurrence,O
of,O
hypercalcemia,O
in,O
experimental,O
dogs,O
with,O
renal,O
insufficiency,O
",",O
it,O
may,O
be,O
of,O
use,O
in,O
the,O
management,O
of,O
secondary,O
hyperparathyroidism,O
because,O
it,O
does,O
not,O
induce,O
low,O
bone,O
turnover,O
and,O
",",O
therefore,O
",",O
does,O
not,O
increase,O
the,O
risk,O
of,O
adynamic,O
bone,O
disease,O
.,O
Hypotension,O
",",O
bradycardia,O
",",O
and,O
asystole,O
after,O
high,O
-,O
dose,O
intravenous,O
methylprednisolone,B
in,O
a,O
monitored,O
patient,O
.,O
We,O
report,O
a,O
case,O
of,O
hypotension,O
",",O
bradycardia,O
",",O
and,O
asystole,O
after,O
intravenous,O
administration,O
of,O
high,O
-,O
dose,O
methylprednisolone,B
in,O
a,O
73,O
-,O
year,O
-,O
old,O
patient,O
who,O
underwent,O
electrocardiographic,B
(,O
ECG,I
),O
monitoring,O
throughout,O
the,O
episode,O
.,O
There,O
was,O
a,O
history,O
of,O
ischemic,B
cardiac,I
disease,I
9,O
years,O
earlier,O
.,O
The,O
patient,O
was,O
admitted,O
with,O
a,O
pulmonary,O
-,O
renal,B
syndrome,I
with,O
hemoptysis,O
",",O
rapidly,O
progressive,O
renal,B
failure,I
",",O
and,O
hypoxemia,O
that,O
required,O
mechanical,O
ventilation,O
in,O
the,O
intensive,O
care,O
unit,O
.,O
After,O
receiving,O
advanced,O
cardiopulmonary,O
resuscitation,O
",",O
the,O
patient,O
recovered,O
cardiac,I
rhythm,I
.,O
The,
ECG,
showed,
a,
junctional,
rhythm,
without,
ventricular,
arrhythmia,
.,
This,
study,
reviews,
the,
current,
proposed,
mechanisms,
of,
sudden,
death,
after,
a,
high,
dose,
of,
intravenous,
methylprednisolone,
(,
IVMP,
),
.,
These,
mechanisms,
are,
not,
well,
understood,
because,
",",
in,
most,
cases,
",",
the,
patients,
were,
not,
monitored,
at,
the,
moment,
of,
the,
event,
.,
Rapid,O
infusion,O
and,O
underlying,O
cardiac,O
disease,O
were,O
important,O
risk,O
factors,O
in,O
the,O
case,O
reported,O
here,O
",",O
and,O
the,O
authors,O
discount,O
ventricular,O
arrhythmia,O
as,O
the,O
main,O
mechanism,O
.,O
Worsening,O
of,O
levodopa,B
-,I
induced,I
dyskinesias,I
by,O
motor,O
and,O
mental,O
tasks,O
.,O
Ten,O
patients,O
who,O
had,O
Parkinson,O
',O
s,O
disease,O
with,O
disabling,O
dyskinesia,O
were,O
included,O
in,O
this,O
study,O
to,O
evaluate,O
the,O
role,O
of,O
mental,O
(,O
mental,O
calculation,O
),O
and,O
motor,O
(,O
flexion,O
/,O
extension,O
of,O
right,O
fingers,O
",",O
flexion,O
/,O
extension,O
of,O
left,O
fingers,O
",",O
flexion,O
/,O
extension,O
of,O
the,O
neck,O
",",O
speaking,O
aloud,O
),O
tasks,O
on,O
the,O
worsening,O
of,O
peak,O
-,O
dose,O
dyskinesia,O
following,O
administration,O
of,O
an,O
effective,O
single,O
dose,O
of,O
apomorphine,B
.,O
Compared,O
with,O
the,O
score,O
at,O
rest,O
(,O
1,B
.,I
3,I
+,I
/,I
-,I
0,I
.,I
3,I
),O
",",O
a,O
significant,O
aggravation,O
of,O
the,O
dyskinesia,O
score,O
was,O
observed,O
during,O
speaking,O
aloud,O
(,O
5,B
.,I
2,I
+,I
/,I
-,I
1,I
.,I
1,I
",",O
p,O
<,O
0,O
.,O
05,O
),O
",",O
movements,O
of,O
right,O
(,O
4,B
.,I
5,I
+,I
/,I
-,I
1,I
.,I
0,I
",",O
p,O
<,O
0,O
.,O
05,O
),O
and,O
left,O
(,O
3,B
.,I
7,I
+,I
/,I
-,I
0,I
.,I
8,I
",",O
p,O
<,O
0,O
.,O
05,O
),O
fingers,O
",",O
movements,O
of,O
the,O
neck,O
(,O
5,B
.,I
.,I
1,O
+,O
/,O
-,O
1,O
.,O
0,O
",",O
p,O
<,O
0,O
.,O
05,O
),O
",",O
and,O
mental,O
calculation,O
(,O
3,Ellipsis
-,I
D,I
-,I
glucosaminidase,I
(,I
NAG,I
),I
activity,O
might,O
reflect,O
increased,O
lysosomal,O
activity,O
in,O
renal,O
tubular,O
cells,O
.,O
METHODS,O
:,O
Puromycin,B
aminonucleoside,I
(,O
PAN,B
),O
was,O
administered,O
to,O
Sprague,O
Dawley,O
rats,O
to,O
induce,O
prote...verify,O
.The,O
morphological,O
appearance,O
of,O
the,O
kidneys,O
was,O
examined,O
on,O
days,B
zero,I
",",O
four,B
",",O
eight,B
RESULTS,O
:,O
Following,O
intravenous,O
PAN,B
urine,O
volume,O
and,O
urine,O
NAG,B
activity,O
increased,O
significantly,O
by,O
day,O
two,O
",",O
but,O
returned,O
to,O
normal,O
by,O
day,O
four,O
.,O
After,O
day,O
four,O
all,O
treated,O
animals,O
exhibited,O
a,O
marked,O
rise,O
in,O
urine,O
albumin,O
",",O
total,O
protein,O
excretion,O
and,O
NAG,B
activity,O
.,O
Electrophoresis,O
showed,O
a,O
generalised,O
increase,O
in,O
middle,O
and,O
high,O
molecular,O
weight,O
urine,O
proteins,O
from,O
day,O
four,O
onwards,O
.,O
Protein,B
droplets,O
first,O
appeared,O
prominent,O
in,O
tubular,O
cells,O
on,O
day,O
four,O
.,O
Peak,B
urine,O
NAG,B
activity,O
and,O
a,O
change,O
in,O
NAG,B
isoenzyme,O
pattern,O
coincided,O
with,O
both,O
the,O
peak,O
proteinuria,O
and,O
the,O
reduction,O
in,O
intracellular,O
protein,O
and,O
NAG,B
droplets,O
(,O
day,O
six,O
onwards,O
),O
.,O
CONCLUSIONS,O
:,O
This,O
animal,O
model,O
demonstrates,O
that,O
an,O
increase,O
in,O
lysosomal,O
turnover,O
and,O
hence,O
urine,O
NAG,B
activity,O
",",O
occurs,O
when,O
increased,O
protein,O
is,O
presented,O
to,O
the,O
tubular,O
cells,O
.,O
Urine,O
NAG,O
activity,O
is,O
thus,O
a,O
measure,O
of,O
altered,O
function,O
in,O
the,O
renal,O
tubules,O
and,O
not,O
simply,O
an,O
indicator,O
of,O
damage,O
.,O
Cauda,O
equina,O
syndrome,O
after,O
spinal,O
anaesthesia,O
with,O
hyperbaric,O
5,B
%,I
lignocaine,I
:,O
a,O
review,O
of,O
six,O
cases,O
of,O
cauda,O
equina,O
syndrome,O
reported,O
to,O
the,O
Swedish,O
Pharmaceutical,O
Insurance,O
1993,O
-,O
1997,O
.,O
Six,O
cases,O
of,O
cauda,B
equina,I
syndrome,I
with,O
varying,O
severity,O
were,O
reported,O
to,O
the,O
Swedish,O
Pharmaceutical,O
Insurance,O
during,O
the,O
period,O
1993,O
-,O
1997,O
.,O
All,O
were,O
associated,O
with,O
spinal,B
anaesthesia,I
using,O
hyperbaric,B
5,I
%,I
lignocaine,I
.,O
Five,O
cases,O
had,O
single,O
-,O
shot,O
spinal,B
anaesthesia,I
and,O
one,O
had,O
a,O
repeat,O
spinal,B
anaesthetic,I
due,O
to,O
inadequate,O
block,O
.,O
The,
dose,
of,
hyperbaric,
5,
%,
lignocaine,
administered,
ranged,
from,
60,
to,
120,
mg,
.,
Three,
of,
the,
cases,
were,
most,
likely,
caused,
by,
direct,
neurotoxicity,
of,
hyperbaric,
5,
%,
lignocaine,
.,
In,
the,
other,
3,
cases,
",",
direct,
neurotoxicity,
was,
also,
probable,
",",
but,
unfortunately,
radiological,
investigations,
were,
not,
done,
to,
definitely,
exclude,
a,
compressive,
aetiology,
.,
All,O
cases,O
sustained,O
permanent,O
neurological,O
deficits,O
.,O
We,O
recommend,O
that,O
hyperbaric,O
lignocaine,B
should,O
be,O
administered,O
in,O
concentrations,O
not,O
greater,O
than,O
2,O
%,O
and,O
at,O
a,O
total,O
dose,O
preferably,O
not,O
exceeding,O
60,O
mg,O
.,O
Systemic,O
toxicity,O
following,O
administration,O
of,O
sirolimus,B
(,O
formerly,O
rapamycin,O
),O
for,O
psoriasis,O
:,O
association,O
of,O
capillary,O
leak,O
syndrome,O
with,O
apoptosis,O
of,O
lesional,O
lymphocytes,O
.,O
BACKGROUND,O
:,O
Sirolimus,B
(,O
formerly,O
rapamycin,O
),O
is,O
an,O
immunosuppressive,O
agent,O
that,O
interferes,O
with,O
T,B
-,I
cell,I
activation,O
.,O
After,O
2,O
individuals,O
with,O
psoriasis,O
developed,O
a,O
capillary,O
leak,O
syndrome,O
following,O
treatment,O
with,O
oral,O
sirolimus,B
lesional,O
skin,O
cells,O
and,O
activated,O
peripheral,O
blood,O
cells,O
were,O
analyzed,O
for,O
induction,O
of,O
apoptosis,O
.,O
OBSERVATIONS,O
:,O
A,O
keratome,O
skin,O
specimen,O
from,O
1,O
patient,O
with,O
sirolimus,B
-,I
induced,I
capillary,I
leak,I
syndr...ionale,O
in,O
the,O
presence,O
of,O
sirolimus,B
.,O
CONCLUSIONS,O
:,O
Severe,O
adverse,O
effects,O
of,O
sirolimus,B
include,O
fever,B
",",O
anemia,B
",",O
and,O
capillary,B
leak,I
Effect,O
of,O
lithium,B
maintenance,I
therapy,I
on,O
thyroid,B
and,I
parathyroid,I
function,O
.,O
OBJECTIVES,O
:,O
To,O
assess,O
changes,O
induced,O
by,O
lithium,B
maintenance,I
therapy,I
on,O
the,O
incidence,O
of,O
thyroid,B
",",O
parathyroid,B
and,I
ion,I
alterations,O
.,O
These,O
were,O
evaluated,O
with,O
respect,O
to,O
the,O
duration,O
of,O
lithium,B
therapy,I
",",O
age,O
",",O
sex,O
",",O
and,O
family,O
history,O
(,O
whether,O
or,O
not,O
the,O
patient,O
had,O
a,O
first,O
-,O
degree,O
relative,O
with,O
thyroid,O
disease,O
),O
.,O
DESIGN,O
:,O
Prospective,O
study,O
.,O
SETTING,O
:,O
Affective,O
Disorders,O
Clinic,O
at,O
St,O
.,O
Mary,O
',O
s,O
Hospital,O
",",O
Montreal,O
.,O
PATIENTS,O
:,O
One,O
hundred,O
and,O
one,O
patients,O
(,O
28,O
men,O
and,O
73,O
women,O
),O
with,O
bipolar,B
disorder,I
receiving,O
lithium,B
maintenance,I
therapy,I
ranging,O
from,O
1,O
year,B
',I
s,I
to,O
32,O
years,B
',I
duration,I
.,O
The,O
control,O
group,O
consisted,O
of,O
82,O
patients,O
with,O
no,O
psychiatric,O
or,O
endocrinological,O
diagnoses,O
from,O
the,O
hospital,O
',O
s,O
out,O
-,O
patient,O
clinics,O
.,O
OUTCOME,O
MEASURES,O
:,O
Laboratory,O
analyses,O
of,O
calcium,B
",",O
magnesium,B
and,O
thyroid,B
-,O
stimulating,O
hormone,O
7,O
years,O
after,O
onset,O
of,O
lithium,B
therapy,O
),O
compared,O
with,O
patients,O
without,O
a,O
family,O
history,O
(,O
8,O
.,O
6,O
years,O
after,O
onset,O
of,O
lithium,O
therapy,O
),O
.,O
Women,O
over,O
60,O
years,O
of,O
age,O
were,O
more,O
often,O
affected,O
by,O
hypothyroidism,O
than,O
women,O
under,O
60,O
years,O
of,O
age,O
(,O
34,O
.,O
6,O
%,O
versus,O
31,O
.,O
9,O
%,O
),O
.,O
Magnesium,O
levels,O
in,O
patients,O
on,O
lithium,O
treatment,O
were,O
unchanged,O
from,O
baseline,O
levels,O
.,O
After,O
lithium,B
treatment,I
",",O
calcium,B
levels,I
were,O
higher,O
than,O
either,O
baseline,O
levels,O
or,O
control,O
levels,O
Severe,O
immune,O
hemolytic,O
anemia,O
associated,O
with,O
prophylactic,O
use,O
of,O
cefotetan,B
in,O
obstetric,O
and,O
gynecologic,O
procedures,O
.,O
Second,O
-,O
and,O
third,O
-,O
generation,O
cephalosporins,O
",",O
especially,O
cefotetan,B
",",O
are,O
increasingly,O
associated,O
with,O
severe,O
",",O
sometimes,O
fatal,O
immune,O
hemolytic,O
anemia,O
.,O
We,O
noticed,O
that,O
10,O
of,O
our,O
35,O
cases,O
of,O
cefotetan,B
-,O
induced,O
hemolytic,O
anemias,O
were,O
in,O
patients,O
who,O
had,O
received,O
cefotetan,B
prophylactically,O
for,O
obstetric,O
and,O
gynecologic,O
procedures,O
.,O
Eight,O
of,O
these,O
cases,O
of,O
severe,O
immune,B
hemolytic,I
anemia,I
are,O
described,O
.,O
Effects,O
of,O
nonsteroidal,B
anti,I
-,I
inflammatory,I
drugs,O
on,O
hemostasis,O
in,O
patients,O
with,O
aneurysmal,O
subarachnoid,O
hemorrhage,O
.,O
Platelet,O
function,O
is,O
impaired,O
by,O
nonsteroidal,B
anti,I
-,I
inflammatory,I
drugs,O
(,O
NSAIDs,B
),O
with,O
prominent,O
anti,I
-,I
inflammatory,I
properties,O
.,O
Their,O
safety,O
in,O
patients,O
undergoing,O
intracranial,O
surgery,O
is,O
under,O
debate,O
.,O
Patients,O
with,O
aneurysmal,B
subarachnoid,I
hemorrhage,I
(,O
SAH,B
),O
were,O
randomized,O
to,O
receive,O
either,O
ketoprofen,B
",",O
100,O
mg,O
",",O
three,O
times,O
a,O
day,O
(,O
ketoprofen,O
group,O
",",O
n,O
=,O
9,O
),O
or,O
a,O
weak,O
NSAID,B
",",O
acetaminophen,B
",",O
1,O
g,O
",",O
three,O
times,O
a,O
day,O
(,O
acetaminophen,O
group,O
",",O
n,O
=,O
9,O
),O
starting,O
immediately,O
after,O
the,O
diagnosis,O
of,O
aneurysmal,O
SAH,O
.,O
Treatment,O
was,O
continued,O
for,O
3,O
days,O
postoperatively,O
.,O
Test,O
blood,O
samples,O
were,O
taken,O
before,O
treatment,O
"...,",O
and,O
fifth,O
postoperative,O
mornings,O
.,O
Maximal,O
platelet,O
aggregation,O
induced,O
by,O
6,O
microM,B
of,I
adenosine,I
05,
),
in,
the,
ketoprofen,
group,
than,
in,
the,
acetaminophen,
group,
just,
before,
surgery,
and,
on,
the,
third,
postoperative,
day,
.,
In,
contrast,
",",
maximal,
platelet,
aggregation,
increased,
in,
the,
acetaminophen,
group,
on,
the,
third,
postoperative,
day,
as,
compared,
with,
the,
pretreatment,
platelet,
aggregation,
results,
(,
P,
<,
.,
05,
),
.,
One,O
patient,O
in,O
the,O
ketoprofen,B
group,O
developed,O
a,O
postoperative,O
intracranial,O
hematoma,O
.,O
Coagulation,O
(,O
prothrombi...III,B
],I
",",O
),O
was,O
comparable,O
between,O
the,O
two,O
groups,O
.,O
Ketoprofen,B
but,O
not,O
acetaminophen,O
impaired,O
If,O
ketoprofen,B
is,O
used,O
before,O
surgery,O
on,O
cerebral,B
artery,I
aneurysms,I
",",O
it,O
may,O
pose,O
an,O
additional,O
risk,O
factor,O
for,O
hemorrhage,O
.,O
Nitric,B
oxide,I
synthase,I
expression,O
in,O
the,O
course,O
of,O
lead,B
-,I
induced,I
hypertension,I
.,O
We,O
recently,O
showed,O
elevated,O
reactive,O
oxygen,O
species,O
(,O
ROS,B
),O
",",O
reduced,O
urinary,O
excretion,O
of,O
NO,B
metabolites,I
(,O
NOx,B
),O
",",O
and,O
increased,O
NO,B
sequestration,I
as,O
nitrotyrosine,O
in,O
various,O
tissues,O
in,O
rats,O
with,O
lead,B
-,I
induced,I
hypertension,I
.,O
This,O
study,O
was,O
designed,O
to,O
discern,O
whether,O
the,O
reduction,O
in,O
urinary,O
NOx,B
in,O
lead,B
-,I
induced,I
Tail,O
blood,O
pressure,O
",",O
urinary,O
NOx,B
excretion,O
",",O
plasma,O
malondialdehyde,B
(,O
MDA,I
),O
",",O
and,O
endothelial,O
and,O
inducible,O
NOS,B
(,O
eNOS,I
and,I
iNOS,I
),O
isotypes,O
in,O
the,O
aorta,O
and,O
kidney,O
were,O
measured,O
.,O
The,O
lead,O
-treated,O
group,O
exhibited,O
a,O
rise,O
in,O
blood,O
pressure,O
and,O
plasma,O
MDA,B
concentration,O
",",O
a,O
fall,O
in,O
urinary,O
NOx,B
excretion,O
",",O
and,O
a,O
paradoxical,O
rise,O
in,O
vascular,O
and,O
renal,O
tissue,O
eNOS,B
and,I
iNOS,I
expression,O
.,O
Vitamin,B
E,I
supplementation,O
ameliorated,O
hypertension,O
",",O
lowered,O
plasma,B
MDA,I
concentration,O
",",O
and,O
raised,O
urinary,O
The,O
study,O
also,O
revealed,O
significant,O
inhibition,O
of,O
NOS,B
enzymatic,O
activity,O
by,O
lead,B
in,O
cell,O
-,O
free,O
preparations,O
.,O
In,O
conclusion,O
",",O
lead,B
-,O
induced,O
hypertension,O
in,O
this,O
model,O
was,O
associated,O
with,O
a,O
compensatory,O
upregulation,O
of,O
renal,O
and,O
vascular,O
eNOS,B
and,O
iNOS,B
expression,O
.,O
This,O
is,O
",",O
in,O
part,O
",",O
due,O
to,O
ROS,B
-,O
mediated,O
NO,B
inactivation,O
",",O
lead,B
-,O
associated,O
inhibition,O
of,O
NOS,B
activity,O
",",O
and,O
perhaps,O
stimulatory,O
actions,O
of,O
increased,O
shear,O
stress,O
associated,O
with,O
hypertension,O
.,O
Glyceryl,B
trinitrate,I
induces,O
attacks,O
of,O
migraine,O
without,O
aura,O
in,O
sufferers,O
of,O
migraine,O
with,O
aura,O
.,O
Migraine,B
with,I
aura,I
and,O
migraine,O
without,O
aura,O
have,O
the,O
same,O
pain,O
phase,O
",",O
thus,O
indicating,O
that,O
migraine,O
with,O
aura,O
and,O
migraine,O
without,O
aura,O
share,O
a,O
common,O
pathway,O
of,O
nociception,O
.,O
In,O
recent,O
years,O
",",O
increasing,O
evidence,O
has,O
suggested,O
that,O
the,O
messenger,O
molecule,O
nitric,B
oxide,I
(,O
NO,B
),O
is,O
involved,O
in,O
pain,O
mechanisms,O
of,O
migraine,O
without,O
aura,O
.,O
In,O
order,O
to,O
clarify,O
whether,O
the,O
same,O
is,O
true,O
for,O
migraine,B
with,I
aura,I
",",O
in,O
the,O
present,O
study,O
we,O
examined,O
the,O
headache,O
response,O
to,O
intravenous,O
infusion,O
of,O
glyceryl,B
trinitrate,I
(,O
GTN,B
),O
(,O
0,O
.,O
5,O
microg,O
/,O
kg,O
/,O
min,O
for,O
20,O
min,O
),O
in,O
12,O
sufferers,O
of,O
migraine,B
with,I
aura,I
.,O
The,O
specific,O
aim,O
was,O
to,O
elucidate,O
whether,O
an,O
aura,O
and,O
/,O
or,O
an,O
attack,O
of,O
migraine,B
without,I
aura,I
could,O
be,O
induced,O
.,O
Fourteen,O
healthy,O
subjects,O
served,O
as,O
controls,O
.,O
Aura,O
symptoms,O
were,O
not,O
elicited,O
in,O
any,O
subject,O
At,O
this,O
time,O
the,O
induced,O
headache,O
in,O
6,O
of,O
12,O
migraineurs,O
fulfilled,O
the,O
diagnostic,O
criteria,O
for,O
migraine,B
without,O
aura,O
of,O
the,O
International,O
Headache,O
Society,O
.,O
The,O
results,O
therefore,O
suggest,O
that,O
NO,B
is,O
involved,O
in,O
the,O
pain,O
mechanisms,O
of,O
migraine,O
with,O
aura,O
.,O
Since,O
cortical,O
spreading,O
depression,O
has,O
been,O
shown,O
to,O
liberate,O
NO,B
in,O
animals,O
",",O
this,O
finding,O
may,O
help,O
our,O
understanding,O
of,O
the,O
coupling,O
between,O
cortical,O
spreading,O
depression,O
and,O
headache,O
in,O
migraine,O
with,O
aura,O
.,O
Rapid,O
reversal,O
of,O
life,O
-,O
threatening,O
diltiazem,B
-,O
induced,O
tetany,O
with,O
calcium,B
chloride,I
.,O
We,O
describe,O
a,O
patient,O
who,O
developed,O
tetany,O
with,O
sudden,O
respiratory,O
arrest,O
after,O
the,O
infusion,O
of,O
intravenous,O
diltiazem,B
.,O
The,O
administration,O
of,O
calcium,B
chloride,I
rapidly,O
resolved,O
the,O
patient,O
',O
s,O
tetany,O
with,O
prompt,O
recovery,O
of,O
respiratory,O
function,O
",",O
averting,O
the,O
need,O
for,O
more,O
aggressive,O
airway,O
management,O
and,O
ventilatory,O
support,O
.,O
The,O
emergency,O
physician,O
should,O
be,O
aware,O
that,O
life,O
-,O
threatening,O
tetany,O
may,O
accompany,O
the,O
administration,O
Little,O
information,O
is,O
available,O
to,O
predict,O
which,O
patients,O
are,O
at,O
highest,O
risk,O
for,O
this,O
complication,O
.,O
OBJECTIVE,O
:,O
To,O
quantify,O
specific,O
clinical,O
predictors,O
of,O
reduction,O
in,O
renal,B
function,I
in,O
patients,O
with,O
CHF,O
who,O
are,O
prescribed,O
angiotensin,B
-,I
converting,I
enzyme,I
inhibitor,I
therapy,I
.,O
METHOD,O
:,O
We,O
analyzed,O
data,O
from,O
the,O
Studies,O
of,O
Left,O
Ventricular,O
Dysfunction,O
(,O
SOLVD,O
),O
",",O
a,O
randomized,O
",",O
double,O
-,O
blind,O
",",O
placebo,O
-,O
controlled,O
trial,O
of,O
enalapril,O
for,O
the,O
treatment,O
of,O
CHF,O
.,O
There,O
were,O
3379,O
patients,O
randomly,O
assigned,O
to,O
enalapril,B
with,O
a,O
median,O
follow,O
-,O
up,O
of,O
974,O
day...-,O
blocker,O
therapy,O
.,O
RESULTS,O
:,O
Patients,O
randomly,O
assigned,O
to,O
enalapril,B
had,O
a,O
33,O
%,O
greater,O
likelihood,O
of,O
decreased,O
rena...y,O
and,O
higher,O
ejection,O
fraction,O
were,O
renoprotective,O
.,O
Older,O
age,O
was,O
associated,O
with,O
a,O
greater,O
risk,O
of,O
developing,O
decreased,O
renal,B
function,I
in,O
both,O
groups,O
",",O
but,O
significantly,O
more,O
so,O
in,O
the,O
enalapril,B
group,I
(,O
enalapril,B
:,O
risk,O
ratio,I
[,O
RR,O
25,O
),O
.,O
Diuretic,B
therapy,O
was,O
likewise,O
associated,O
with,O
a,O
greater,O
risk,O
of,O
decreased,O
renal,O
function,O
in,O
the,O
enalapril,B
group,O
(,O
RR,O
1,O
.,O
89,O
",",O
95,O
%,O
CI,O
1,O
.,O
70,O
-,O
2,O
.,O
08,O
),O
than,O
in,O
the,O
placebo,O
group,O
(,O
RR,O
1,O
.,O
35,O
",",O
95,O
%,O
CI,O
1,O
.,O
09,O
-,O
1,O
.,O
66,O
),O
.,O
Conversely,O
",",O
enalapril,B
had,O
a,O
relative,O
renoprotective,O
effect,O
(,O
RR,O
1,O
.,O
33,O
",",O
95,O
%,O
CI,O
1,O
13,O
-,O
1,O
.,O
53,O
),O
compared,O
with,O
placebo,O
(,O
RR,O
1,O
.,O
96,O
",",O
95,O
%,O
CI,O
1,O
.,O
57,O
-,O
2,O
.,O
44,O
),O
in,O
patients,O
with,O
diabetes,O
.,O
A,O
lower,O
risk,O
of,O
renal,O
impairment,O
was,O
seen,O
in,O
both,O
groups,O
with,O
beta,O
-,O
blocker,O
therapy,O
(,O
RR,O
0,O
.,O
70,O
",",O
95,O
%,O
CI,O
0,O
.,O
57,O
-,O
0,O
.,O
85,O
),O
and,O
higher,O
baseline,O
ejection,O
fraction,O
(,O
RR,O
0,O
.,O
93,O
per,O
5,O
%,O
increment,O
",",O
95,O
%,O
CI,O
0,O
.,O
91,
-,
0,
.,
96,
),
.,
CONCLUSIONS,
:,
Enalapril,
use,
caused,
a,
33,
%,
increase,
in,
the,
risk,
of,
decreased,
renal,
function,
in,
patients,
with,
CHF,
.,
Diuretic,
use,
and,
advanced,
age,
increased,
this,
risk,
.,
Diabetes,
was,
associated,
with,
an,
increased,
risk,
of,
renal,
impairment,
in,
all,
patients,
with,
CHF,
",",
but,
this,
risk,
was,
reduced,
in,
the,
enalapril,
group,
compared,
with,
the,
placebo,
group,
.,
beta,B
-,I
Blocker,I
therapy,O
and,O
higher,O
ejection,O
fraction,O
were,O
renoprotective,O
in,O
all,O
patients,O
regardless,O
of,O
Acetazolamide,B
-,I
induced,I
Gerstmann,I
syndrome,I
.,O
Acute,O
confusion,O
induced,O
by,O
acetazolamide,B
is,O
a,O
well,O
known,O
adverse,O
drug,O
reaction,O
in,O
patients,O
with,O
renal,O
impairment,O
.,O
We,O
report,O
a,O
case,O
of,O
acetazolamide,B
-,I
induced,I
Gerstmann,I
syndrome,I
in,O
a,O
patient,O
with,O
normal,O
renal,O
function,O
",",O
to,O
highlight,O
predisposing,O
factors,O
that,O
are,O
frequently,O
overlooked,O
.,O
Vasopressin,B-Chemical
in,O
the,O
treatment,O
of,O
milrinone,B-Chemical
-,O
induced,O
hypotension,O
in,O
severe,O
heart,O
failure,O
.,O
The,O
use,O
of,O
phosphodiesterase,O
inhibitors,O
such,O
as,O
milrinone,B-Chemical
in,O
the,O
treatment,O
of,O
severe,O
heart,O
failure,O
is,O
frequently,O
restricted,O
because,O
they,O
cause,O
vasodilation,O
and,O
hypotension,O
.,O
In,O
patients,O
with,O
decompensated,O
heart,O
failure,O
with,O
hypotension,O
after,O
treatment,O
with,O
milrinone,B-Chemical
",",O
low,O
doses,O
of,O
vasopressin,B-Chemical
restored,O
blood,O
pressure,O
without,O
inhibiting,O
the,O
inotropic,O
effect,O
of,O
milrinone,B-Chemical
.,O
Treatment,O
of,O
tacrolimus,B
-,I
related,I
adverse,I
effects,I
by,O
conversion,O
to,O
cyclosporine,B
in,O
liver,O
transplant,O
recipients,O
.,O
