the,O
presence,O
of,O
the,O
expansion,O
.,O
The,O
DM,B
region,O
of,O
chromosome,O
19,O
is,O
gene,O
rich,O
",",O
and,O
it,O
is,O
possible,O
that,O
the,O
repeat,O
expansion,O
may,O
lead,O
to,O
dysfunction,O
of,O
a,O
number,O
of,O
transcription,O
units,O
in,O
the,O
vicinity,O
",",O
perhaps,O
as,O
a,O
consequence,O
of,O
chromatin,O
disruption,O
.,O
We,O
have,O
searched,O
for,O
genes,O
associated,O
with,O
a,O
CpG,O
island,O
at,O
the,O
3,O
end,O
of,O
DMPK,B
.,O
Sequencing,O
of,O
this,O
region,O
shows,O
that,O
the,O
island,O
extends,O
over,O
3,O
.,O
5,O
kb,O
and,O
is,O
interrupted,O
by,O
the,O
(,O
CTG,B
),O
n,O
repeat,O
.,O
Comparison,O
of,O
genomic,O
sequences,O
downstream,O
(,O
centromeric,O
),O
of,O
the,O
repeat,O
in,O
human,O
and,O
mouse,O
identified,O
regions,O
of,O
significant,O
homology,O
.,O
These,O
correspond,O
to,O
exons,O
of,O
a,O
gene,O
predicted,O
to,O
encode,O
a,O
homeodomain,O
protein,O
.,O
RT,O
-,O
PCR,O
analysis,O
shows,O
that,O
this,O
gene,O
",",O
which,O
we,O
have,O
called,O
DM,B
locus,I
-,I
associated,I
homeodomain,I
protein,I
(,I
DMAHP,I
),I
",",O
is,O
expressed,O
in,O
a,O
number,O
of,O
human,O
tissues,O
",",O
including,O
skeletal,O
muscle,O
",",O
heart,O
and,O
brain,O
.,O
Germline,O
mutations,O
in,O
the,O
RB1,B
gene,I
in,O
patients,O
with,O
hereditary,O
retinoblastoma,B
.,O
We,O
have,O
analyzed,O
the,O
27,O
exons,O
and,O
the,O
promoter,O
region,O
of,O
the,O
RB1,B
gene,I
in,O
familial,O
or,O
sporadic,O
bilateral,O
retinoblastoma,B
by,O
using,O
single,O
-,O
strand,O
conformation,O
polymorphism,O
analysis,O
.,O
For,O
improvement,O
over,O
previous,O
studies,O
",",O
a,O
new,O
set,O
of,O
primers,O
has,O
been,O
designed,O
",",O
which,O
allow,O
for,O
amplification,O
of,O
the,O
coding,O
and,O
splicing,O
sequences,O
only,O
.,O
The,O
positioning,O
of,O
the,O
polymerase,O
chain,O
reaction,O
(,O
PCR,B
),O
primers,O
was,O
such,O
that,O
the,O
resulting,O
PCR,B
products,O
were,O
of,O
different,O
sizes,O
",",O
which,O
enabled,O
us,O
to,O
analyze,O
two,O
different,O
exons,O
simultaneously,O
and,O
still,O
distinguish,O
between,O
the,O
banding,O
profiles,O
for,O
both,O
(,O
biplex,O
analysis,O
),O
.,O
By,O
using,O
this,O
approach,O
",",O
we,O
were,O
able,O
to,O
identify,O
mutation,B
in,O
22,O
new,O
patients,O
",",O
but,O
the,O
overall,O
efficiency,O
of,O
the,O
procedure,O
when,O
we,O
used,O
a,O
single,O
-,O
pass,O
regimen,O
was,O
only,O
48,O
%,O
.,O
The,O
mutations,O
were,O
small,O
insertions,O
and,O
deletions,O
and,O
point,O
mutations,O
in,O
roughly,O
equal,O
proportions,O
.,O
Type,O
II,O
human,O
complement,O
C2,B
deficiency,I
.,O
Allele,O
-,O
specific,O
amino,O
acid,O
substitutions,O
(,O
Ser189,B
-,I
-,I
>,I
Phe,I
;,O
Gly444,B
-,I
-,I
>,I
Arg,I
),O
cause,O
impaired,O
C2,B
secretion,I
.,O
Type,O
II,O
complement,O
protein,O
C2,B
deficiency,I
is,O
characterized,O
by,O
a,O
selective,O
block,O
in,O
C2,B
secretion,I
.,O
The,O
Type,B
II,I
C2,I
null,O
allele,O
(,O
C2Q0,B
),O
is,O
linked,O
to,O
two,O
major,O
histocompatibility,O
haplotypes,O
(,O
MHC,B
),O
that,O
differ,O
from,O
the,O
MHC,B
of,O
the,O
more,O
common,O
Type,B
I,I
C2,I
deficiency,I
.,O
To,O
determine,O
the,O
molecular,O
basis,O
of,O
Type,B
II,I
deficiency,I
the,O
two,O
Type,B
II,I
C2Q0,I
genes,O
were,O
isolated,O
and,O
transfected,O
separately,O
into,O
L,O
-,O
cells,O
.,O
Subsequent,O
molecular,O
biology,O
",",O
biosynthetic,O
",",O
and,O
immunofluorescence,O
studies,O
demonstrated,O
that,O
C2,B
secretion,O
is,O
impaired,O
in,O
Type,B
II,I
C2,I
deficiency,I
because,O
of,O
different,O
missense,O
mutations,O
at,O
highly,O
conserved,O
residues,O
in,O
each,O
of,O
the,O
C2Q0,B
alleles,O
.,O
One,O
is,O
in,O
exon,O
5,O
(,O
nucleotide,O
C566,B
-,I
-,I
>,I
T,I
;,O
Ser189,B
-,I
-,I
>,I
Phe,I
),O
of,O
the,O
C2Q0,B
gene,O
linked,O
to,O
the,O
MHC,B
haplotype,O
A11,B
",",O
B35,B
",",O
DRw1,B
",",O
BFS,B
",",O
C4A0B1,B
.,O
The,O
other,O
is,O
in,O
exon,O
11,O
(,O
G1930,O
-,O
-,O
>,O
A,O
;,O
Gly444,O
-,O
-,O
>,O
Arg,O
),O
of,O
the,O
C2Q0,O
gene,O
linked,O
to,O
the,O
MHC,O
haplotype,O
A2,O
",",O
B5,O
",",O
DRw4,O
",",O
BFS,O
",",O
C4A3B1,O
.,O
Each,O
mutant,O
C2,O
gene,O
product,O
is,O
retained,O
early,O
in,O
the,O
secretory,O
pathway,O
.,O
These,O
mutants,O
provide,O
models,O
for,O
elucidating,O
the,O
C2,O
secretory,O
pathway,O
.,O
Defective,O
dimerization,O
of,O
von,O
Willebrand,O
factor,O
subunits,O
due,O
to,O
a,O
Cys,O
-,O
>,O
Arg,O
mutation,O
in,O
type,O
IID,O
von,O
Willebrand,O
disease,B
.,O
The,O
same,O
heterozygous,O
T,O
-,O
>,O
C,O
transition,O
at,O
nt,O
8567,O
of,O
the,O
von,B
Willebrand,I
factor,I
(,O
vWF,O
),O
transcript,O
was,O
found,O
in,O
two,O
unrelated,O
patients,O
with,O
type,O
IID,B
von,I
Willebrand,I
disease,I
",",O
with,O
no,O
other,O
apparent,O
abnormality,O
.,O
In,O
one,O
family,O
",",O
both,O
alleles,O
were,O
normal,O
in,O
the,O
parents,O
and,O
one,O
sister,O
;,O
thus,O
",",O
the,O
mutation,O
originated,O
de,O
novo,O
in,O
the,O
proposita,O
.,O
The,O
second,O
patient,O
also,O
had,O
asymptomatic,O
parents,O
who,O
",",O
however,O
",",O
were,O
not,O
available,O
for,O
study,O
.,O
The,O
structural,O
consequences,O
of,O
the,O
identified,O
mutation,O
",",O
resulting,O
in,O
the,O
CyS2010,B
-,I
>,I
Arg,I
substitution,O
",",O
were,O
evaluated,O
by,O
expression,O
of,O
the,O
vWF,O
carboxyl,O
-,O
terminal,O
domain,O
containing,O
residues,O
1366,O
-,O
2050,O
.,O
Insect,O
cells,O
infected,O
with,O
recombinant,O
baculovirus,O
expressing,O
normal,B
vWF,I
sequence,I
secreted,O
a,O
disulfide,O
linked,O
dimeric,O
molecule,O
with,O
an,O
apparent,O
molecular,O
mass,O
of,O
150,O
kDa,O
before,O
reduction,O
",",O
yielding,O
a,O
single,O
band,O
of,O
80,O
kDa,O
after,O
disulfide,O
bond,O
reduction,O
.,O
In,O
contrast,O
",",O
cells,O
expressing,O
the,O
mutant,B
fragment,I
secreted,O
a,O
monomeric,O
molecule,O
of,O
apparent,O
molecular,O
mass,O
of,O
80,O
kDa,O
",",O
which,O
remained,O
unchanged,O
after,O
reduction,O
.,O
We,O
conclude,O
that,O
CyS2010,B
is,O
essential,O
for,O
normal,O
dimerization,O
of,O
vWF,B
subunits,O
through,O
disulfide,O
bonding,O
of,O
carboxyl,O
-,O
terminal,O
domains,O
and,O
that,O
a,O
heterozygous,O
mutation,O
in,O
the,O
corresponding,O
codon,O
is,O
responsible,O
for,O
defective,O
multimer,O
formation,O
in,O
type,O
IID,B
von,I
Willebrand,I
disease,I
.,O
.,O
Wiskott,B
-,I
Aldrich,I
syndrome,I
protein,O
",",O
a,O
novel,O
effector,O
for,O
the,O
GTPase,O
CDC42Hs,B
",",O
is,O
implicated,O
in,O
actin,O
polymerization,O
.,O
The,O
Rho,B
family,I
of,I
GTPases,I
control,O
diverse,O
biological,O
processes,O
",",O
including,O
cell,O
morphology,O
and,O
mitogenesis,O
.,O
We,O
have,O
identified,O
WASP,B
",",O
the,O
protein,O
that,O
is,O
defective,O
in,O
Wiskott,B
-,I
Aldrich,I
syndrome,I
(,O
WAS,B
),O
",",O
as,O
a,O
novel,O
effector,O
for,O
CDC42Hs,B
",",O
but,O
not,O
for,O
the,O
other,O
Rho,B
family,I
members,I
",",O
Rac,B
and,O
Rho,B
.,O
This,O
interaction,O
is,O
dependent,O
on,O
the,O
presence,O
of,O
the,O
G,B
protein,I
-,I
binding,I
domain,I
.,O
Cellular,O
expression,O
of,O
epitope,O
-,O
tagged,O
WASP,B
produces,O
clusters,O
of,O
WASP,B
that,O
are,O
highly,O
enriched,O
in,O
polymerized,O
actin,O
.,O
This,O
clustering,O
is,O
not,O
observed,O
with,O
a,O
C,O
-,O
terminally,O
deleted,O
WASP,B
and,O
is,O
inhibited,O
by,O
coexpression,O
with,O
dominant,O
negative,O
CDC42Hs,B
-,I
N17,I
",",O
but,O
not,O
with,O
dominant,O
negative,O
forms,O
of,O
Rac,B
or,O
Rho,B
.,O
Thus,O
",",O
WASP,O
provides,O
a,O
novel,O
link,O
between,O
CDC42Hs,O
and,O
the,O
actin,O
cytoskeleton,O
",",O
which,O
suggests,O
a,O
molecular,O
mechanism,O
for,O
many,O
of,O
the,O
cellular,O
abnormalities,O
in,O
WAS,B
.,O
The,O
WASP,O
sequence,O
contains,O
two,O
novel,O
domains,O
that,O
are,O
homologous,O
to,O
other,O
proteins,O
involved,O
in,O
action,O
organization,O
.,O
.,O
X,O
-,O
linked,O
adrenoleukodystrophy,B
is,O
a,O
frequent,O
cause,O
of,O
idiopathic,O
Addison,B
',O
s,O
disease,I
in,O
young,O
adult,O
male,O
patients,O
.,O
X,O
-,O
Linked,O
adrenoleukodystrophy,B
(,O
ALD,O
),O
is,O
a,O
genetic,O
disease,O
associated,O
with,O
demyelination,B
of,I
the,I
central,I
nervous,I
system,I
",",O
adrenal,B
insufficiency,I
",",O
and,O
accumulation,O
of,O
very,O
long,O
chain,O
fatty,O
acids,O
in,O
tissue,O
and,O
body,O
fluids,O
.,O
ALD,B
is,O
due,O
to,O
mutation,O
of,O
a,O
gene,O
located,O
in,O
Xq28,O
that,O
encodes,O
a,O
peroxisomal,O
transporter,O
protein,O
of,O
unknown,O
function,O
.,O
The,O
most,O
common,O
phenotype,O
of,O
ALD,B
is,O
the,O
cerebral,O
form,O
(,O
45,O
%,O
),O
that,O
develops,O
in,O
boys,O
between,O
5,O
-,O
12,O
yr,O
.,O
Adrenomyeloneuropathy,B
(,O
AMN,B
),O
involves,O
the,O
spinal,O
cord,O
and,O
peripheral,O
nerves,O
in,O
young,O
adults,O
(,O
35,O
%,O
),O
.,O
Adrenal,B
insufficiency,I
(,O
Addisons,B
disease,I
),O
is,O
frequently,O
associated,O
with,O
AMN,B
or,O
cerebral,O
ALD,B
and,O
may,O
remain,O
the,O
only,O
clinical,O
expression,O
of,O
ALD,B
(,O
8,O
%,O
of,O
cases,O
),O
.,O
The,O
prevalence,O
of,O
ALD,B
among,O
adults,O
with,O
Addisons,B
disease,I
remains,O
unknown,O
.,O
To,O
evaluate,O
this,O
prevalence,O
",",O
we,O
performed,O
biochemical,O
analysis,O
of,O
very,O
long,O
chain,O
fatty,O
acids,O
in,O
14,O
male,O
patients,O
(,O
age,O
ranging,O
from,O
12,O
-,O
45,O
yr,O
at,O
diagnosis,O
),O
previously,O
diagnosed,O
as,O
having,O
primary,O
idiopathic,O
adrenocortical,O
insufficiency,O
.,O
In,O
5,O
of,O
14,O
patients,O
(,O
35,O
%,O
),O
",",O
elevated,O
plasma,O
concentrations,O
of,O
very,O
long,O
chain,O
fatty,O
acids,O
were,O
detected,O
.,O
None,O
of,O
these,O
patients,O
had,O
adrenocortical,B
antibodies,I
.,O
By,O
electrophysiological,O
tests,O
and,O
magnetic,O
resonance,O
imaging,O
it,O
was,O
determined,O
that,O
two,O
patients,O
had,O
cerebral,B
ALD,I
",",O
one,O
had,O
adrenomyeloneuropathy,B
with,I
cerebral,I
involvement,I
",",O
and,O
two,O
had,O
preclinical,B
AMN,I
.,O
Our,O
data,O
support,O
the,O
hypothesis,O
that,O
ALD,B
is,O
a,O
frequent,O
cause,O
of,O
idiopathic,O
Addisons,B
disease,I
in,O
children,O
and,O
adults,O
.,O
Tumor,O
suppression,O
and,O
apoptosis,O
of,O
human,O
prostate,B
carcinoma,I
mediated,O
by,O
a,O
genetic,O
locus,O
within,O
human,O
chromosome,O
10pter,O
-,O
q11,O
.,O
Prostate,B
cancer,I
is,O
the,O
second,O
leading,O
cause,O
of,O
male,O
cancer,O
deaths,O
in,O
the,O
United,O
States,O
.,O
Yet,O
",",O
despite,O
a,O
large,O
international,O
effort,O
",",O
little,O
is,O
known,O
about,O
the,O
molecular,O
mechanisms,O
that,O
underlie,O
this,O
devastating,O
disease,B
.,O
Prostate,B
secretory,I
epithelial,I
cells,I
and,O
androgen,B
-,I
dependent,I
prostate,I
carcinomas,I
undergo,O
apoptosis,O
in,O
response,O
to,O
androgen,B
deprivation,I
and,O
",",O
furthermore,O
",",O
most,O
prostate,B
carcinomas,I
become,O
androgen,B
independent,I
and,O
refractory,O
to,O
further,O
therapeutic,O
manipulations,O
during,O
disease,B
progression,O
.,O
Definition,O
of,O
the,O
genetic,O
events,O
that,O
trigger,O
apoptosis,B
in,O
the,O
prostate,O
could,O
provide,O
important,O
insights,O
into,O
critical,O
pathways,O
in,O
normal,O
development,O
as,O
well,O
as,O
elucidate,O
the,O
perturbations,O
of,O
those,O
key,O
pathways,O
in,O
neoplastic,O
transformation,O
.,O
We,O
report,O
the,O
functional,O
definition,O
of,O
a,O
novel,O
genetic,O
locus,O
within,O
human,O
chromosome,O
10pter,O
-,O
q11,O
that,O
mediates,O
both,O
in,O
vivo,O
tumor,B
suppression,I
and,O
in,O
vitro,O
apoptosis,B
of,O
prostatic,O
adenocarcinoma,B
cells,O
.,O
A,O
defined,O
fragment,O
of,O
human,O
chromosome,O
10,B
was,O
transferred,O
via,O
microcell,O
fusion,O
into,O
a,O
prostate,O
adenocarcinoma,B
cell,I
line,I
.,O
Microcell,O
hybrids,O
containing,O
only,O
the,O
region,O
10pter,B
-,I
q11,I
were,O
suppressed,O
for,O
tumorigenicity,O
following,O
injection,O
of,O
microcell,O
hybrids,O
into,O
nude,O
mice,O
.,O
Furthermore,O
",",O
the,O
complemented,O
hybrids,O
undergo,O
programmed,O
cell,O
death,O
in,O
vitro,O
via,O
a,O
mechanism,O
that,O
does,O
not,O
require,O
nuclear,O
localization,O
of,O
p53,B
.,O
These,O
data,O
functionally,O
define,O
a,O
novel,O
genetic,O
locus,O
",",O
designated,O
PAC1,B
",",O
for,O
prostate,B
adenocarcinoma,I
1,O
",",O
involved,O
in,O
tumor,O
suppression,O
of,O
human,O
prostate,B
carcinoma,I
and,O
furthermore,O
strongly,O
suggest,O
that,O
the,O
cell,O
death,O
pathway,O
can,O
be,O
functionally,O
restored,O
in,O
prostatic,B
adenocarcinoma,I
.,O
Low,O
incidence,O
of,O
BRCA2,B
mutations,O
in,O
breast,B
carcinoma,I
and,O
other,O
cancers,O
.,O
Inherited,O
mutant,O
alleles,O
of,O
familial,O
tumour,B
suppressor,I
genes,I
predispose,O
individuals,O
to,O
particular,O
types,O
of,O
cancer,B
.,O
In,O
addition,O
to,O
an,O
involvement,O
in,O
inherited,O
susceptibility,O
to,O
cancer,B
",",O
these,O
tumour,B
suppressor,I
genes,I
are,O
targets,O
for,O
somatic,O
mutations,O
in,O
sporadic,O
cancers,B
of,O
the,O
same,O
type,O
found,O
in,O
the,O
familial,O
forms,O
.,O
An,O
exception,O
is,O
BRCA1,B
",",O
which,O
contributes,O
to,O
a,O
significant,O
fraction,O
of,O
familial,O
breast,B
and,O
ovarian,B
cancer,I
",",O
but,O
undergoes,O
mutation,O
at,O
very,O
low,O
rates,O
in,O
sporadic,O
breast,B
and,O
ovarian,B
cancers,I
.,O
This,O
finding,O
suggests,O
that,O
other,O
genes,O
may,O
be,O
the,O
principal,O
targets,O
for,O
somatic,O
mutation,O
in,O
breast,B
carcinoma,I
.,O
A,O
second,O
",",O
recently,O
identified,O
familial,O
breast,B
cancer,I
gene,O
",",O
BRCA2,B
(,O
refs,O
5,O
-,O
8,O
),O
",",O
accounts,O
for,O
a,O
proportion,O
of,O
breast,B
cancer,I
roughly,O
equal,O
to,O
BRCA1,B
.,O
Like,O
BRCA1,B
",",O
BRCA2,B
behaves,O
as,O
a,O
dominantly,O
inherited,O
tumour,O
suppressor,O
gene,O
.,O
Individuals,O
who,O
inherit,O
one,O
mutant,O
allele,O
are,O
at,O
increased,O
risk,O
for,O
breast,O
cancer,O
",",O
and,O
the,O
tumours,O
they,O
develop,O
lose,O
the,O
wild,O
-,O
type,O
allele,O
by,O
heterozygous,O
deletion,O
.,O
The,O
BRCA2,B
coding,O
sequence,O
is,O
huge,O
",",O
composed,O
of,O
26,O
exons,O
that,O
span,O
10,O
",",O
443,O
bp,O
.,O
Here,O
we,O
investigate,O
the,O
rate,O
of,O
BRCA2,B
mutation,O
in,O
sporadic,O
breast,B
cancers,I
and,O
in,O
a,O
set,O
of,O
cell,O
lines,O
that,O
represent,O
twelve,O
other,O
tumour,O
types,O
.,O
Surprisingly,O
",",O
mutations,O
in,O
BRCA2,B
are,O
infrequent,O
in,O
cancers,O
including,O
breast,B
carcinoma,I
.,O
However,O
",",O
a,O
probable,O
germline,O
mutation,O
in,O
a,O
pancreatic,B
tumour,I
cell,I
line,I
suggests,O
a,O
role,O
for,O
BRCA2,B
in,O
susceptibility,O
to,O
pancreatic,B
cancer,I
.,O
Founding,O
BRCA1,B
mutations,O
in,O
hereditary,O
breast,B
and,O
ovarian,B
cancer,I
in,O
southern,O
Sweden,O
.,O
Nine,O
different,O
germ,O
-,O
line,O
mutations,O
in,O
the,O
BRCA1,B
breast,B
and,O
ovarian,B
cancer,I
susceptibility,O
gene,O
were,O
identified,O
in,O
15,O
of,O
47,O
kindreds,O
from,O
southern,O
Sweden,O
",",O
by,O
use,O
of,O
SSCP,O
and,O
heteroduplex,O
analysis,O
of,O
all,O
exons,O
and,O
flanking,O
intron,O
region,O
and,O
by,O
a,O
protein,O
-,O
truncation,O
test,O
for,O
exon,O
11,O
",",O
followed,O
by,O
direct,O
sequencing,O
.,O
All,O
but,O
one,O
of,O
the,O
mutations,O
are,O
predicted,O
to,O
give,O
rise,O
to,O
premature,O
translation,O
termination,O
and,O
include,O
seven,O
frameshift,O
insertions,O
or,O
deletions,O
",",O
a,O
nonsense,B
mutation,I
",",O
and,O
a,O
splice,B
acceptor,I
site,I
mutation,I
.,O
The,O
remaining,O
mutation,O
is,O
a,O
missense,B
mutation,I
(,O
Cys61Gly,O
),O
in,O
the,O
zinc,B
-,I
binding,I
motif,I
.,O
Four,O
novel,O
Swedish,O
founding,O
mutations,O
were,O
identified,O
the,O
nucleotide,O
2595,O
deletion,B
A,I
was,O
found,O
in,O
five,O
families,O
",",O
the,O
C,B
1806,I
T,I
nonsense,I
mutation,I
in,O
three,O
families,O
",",O
the,O
3166,B
insertion,I
TGAGA,I
in,O
three,O
families,O
",",O
and,O
the,O
nucleotide,O
1201,O
deletion,B
11,I
in,O
two,O
families,O
.,O
Analysis,O
of,O
the,O
intragenic,O
polymorphism,O
D17S855,O
supports,O
common,O
origins,O
of,O
the,O
mutations,O
.,O
Eleven,O
of,O
the,O
15,O
kindreds,O
manifesting,O
BRCA1,B
mutations,O
were,O
breast,B
-,I
ovarian,I
cancer,I
families,O
",",O
several,O
of,O
them,O
with,O
a,O
predominant,O
ovarian,B
cancer,I
phenotype,O
.,O
The,O
set,O
of,O
32,O
families,O
in,O
which,O
no,O
BRCA1,B
alterations,O
were,O
detected,O
included,O
1,O
breast,B
-,I
ovarian,I
cancer,I
kindred,O
manifesting,O
clear,O
linkage,O
to,O
the,O
BRCA1,B
region,O
and,O
loss,O
of,O
the,O
wild,O
-,O
type,O
chromosome,O
in,O
associated,O
tumors,O
.,O
Other,O
tumor,O
types,O
found,O
in,O
BRCA1,B
mutation,I
/,O
haplotype,O
carriers,O
included,O
prostatic,B
",",O
pancreas,B
",",O
skin,B
",",O
and,O
lung,B
cancer,I
",",O
a,O
malignant,B
melanoma,I
",",O
an,O
oligodendroglioma,B
",",O
and,O
a,O
carcinosarcoma,B
.,O
In,O
all,O
",",O
12,O
of,O
16,O
kindreds,O
manifesting,O
BRCA1,B
mutation,I
or,O
linkage,O
contained,O
ovarian,B
cancer,I
",",O
as,O
compared,O
with,O
only,O
6,O
of,O
the,O
remaining,O
31,O
families,O
(,O
P,O
<,O
.,O
001,O
),O
.),O
The,O
present,O
study,O
confirms,O
the,O
involvement,O
of,O
BRCA1,B
in,O
disease,O
predisposition,O
for,O
a,O
subset,O
of,O
hereditary,O
breast,O
cancer,O
families,O
often,O
characterized,O
by,O
ovarian,O
cancers,O
.,O
Rapid,O
detection,O
of,O
regionally,O
clustered,O
germ,O
-,O
line,O
BRCA1,B
mutations,O
by,O
multiplex,O
heteroduplex,O
analysis,O
.,O
UKCCCR,O
Familial,O
Ovarian,O
Cancer,O
Study,O
Group,O
.,O
Germ,O
-,O
line,O
mutations,O
of,O
the,O
BRCA1,B
gene,I
are,O
responsible,O
for,O
a,O
substantial,O
proportion,O
of,O
families,O
with,O
multiple,O
cases,O
of,O
early,O
-,O
onset,O
breast,O
and,O
/,O
or,O
ovarian,O
cancer,B
.,O
Since,O
the,O
isolation,O
of,O
BRCA1,B
last,O
year,O
",",O
>,O
65,O
distinct,O
mutations,O
scattered,O
throughout,O
the,O
coding,O
region,O
have,O
been,O
detected,O
",",O
making,O
analysis,O
of,O
the,O
gene,O
time,O
consuming,O
and,O
technically,O
challenging,O
.,O
We,O
have,O
developed,O
a,O
multiplex,O
heteroduplex,O
analysis,O
that,O
is,O
designed,O
to,O
analyze,O
one,O
-,O
quarter,O
of,O
the,O
coding,O
sequence,O
in,O
a,O
single,O
-,O
step,O
screening,O
procedure,O
and,O
that,O
will,O
detect,O
approximately,O
50,O
%,O
of,O
all,O
BRCA1,B
mutations,O
so,O
far,O
reported,O
in,O
breast,O
/,O
ovarian,O
cancer,O
families,O
.,O
We,O
have,O
used,O
this,O
technique,O
to,O
analyze,O
BRCA1,B
in,O
162,O
families,O
with,O
a,O
history,O
of,O
breast,O
and,O
/,O
or,O
ovarian,O
cancer,O
and,O
identified,O
12,O
distinct,O
mutations,O
